Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
2528,15:08:10,32.9,18.3,3.3,32.4,32.4,35.9
2529,15:08:11,32.8,18.3,3.3,32.4,32.4,35.9
2530,15:08:12,32.8,18.3,3.3,32.4,32.4,35.9
2531,15:08:13,32.8,18.4,3.2,32.6,32.4,35.9
2532,15:08:14,32.8,18.4,3.2,32.6,32.4,35.9
2533,15:08:15,32.8,18.4,3.2,32.6,32.5,35.9
2534,15:08:16,32.8,18.4,3.2,32.6,32.5,35.9
2535,15:08:17,32.8,18.4,3.2,32.6,32.5,35.9
2536,15:08:18,32.8,18.4,3.2,32.6,32.5,35.9
2537,15:08:19,32.8,18.4,3.2,32.6,32.5,35.9
2538,15:08:20,32.8,18.4,3.2,32.6,32.5,35.9
2539,15:08:21,32.6,18.4,3.2,32.6,32.5,36
2540,15:08:22,32.6,18.4,3.2,32.6,32.6,36
2541,15:08:23,32.6,18.4,3.2,32.6,32.6,36
2542,15:08:24,32.6,18.4,3.2,32.6,32.6,36
2543,15:08:25,32.6,18.4,3.2,32.6,32.6,36
2544,15:08:26,32.6,18.4,3.2,32.6,32.6,36.1
2545,15:08:27,32.6,18.4,3.2,32.6,32.6,36.1
2546,15:08:28,32.6,18.4,3.2,32.6,32.6,36.1
2547,15:08:29,32.6,18.4,3.2,32.6,32.6,36.1
2548,15:08:30,32.6,18.4,3.2,32.6,32.6,36.1
2549,15:08:31,32.6,18.4,3.2,32.6,32.6,36
2550,15:08:32,32.6,18.4,3.2,32.6,32.6,36
2551,15:08:33,32.6,18.4,3.2,32.6,32.6,36
2552,15:08:34,32.6,18.4,3.2,32.6,32.6,36
2553,15:08:35,32.6,18.4,3.2,32.6,32.6,36
2554,15:08:36,32.6,18.4,3.2,32.6,32.6,36.1
2555,15:08:37,32.6,18.4,3.2,32.6,32.6,36.1
2556,15:08:38,32.6,18.4,3.2,32.6,32.6,36.1
2557,15:08:39,32.6,18.4,3.2,32.6,32.6,36.1
2558,15:08:40,32.6,18.4,3.2,32.6,32.6,36.1
2559,15:08:41,32.7,18.4,3.2,32.6,32.6,36
2560,15:08:42,32.7,18.4,3.2,32.6,32.6,36
2561,15:08:43,32.7,18.4,3.2,32.6,32.6,36
2562,15:08:44,32.7,18.4,3.2,32.6,32.6,36
2563,15:08:45,32.7,18.4,3.2,32.6,32.6,36
2564,15:08:46,32.7,18.4,3.2,32.6,32.6,36
2565,15:08:47,32.7,18.4,3.2,32.6,32.6,35.9
2566,15:08:48,32.7,18.4,3.2,32.6,32.6,35.9
2567,15:08:49,32.7,18.4,3.2,32.6,32.6,35.9
2568,15:08:50,32.7,18.4,3.2,32.6,32.6,35.9
2569,15:08:51,32.6,18.4,3.2,32.6,32.6,36
2570,15:08:52,32.6,18.4,3.2,32.6,32.6,36
2571,15:08:53,32.6,18.4,3.2,32.6,32.6,36
2572,15:08:54,32.6,18.4,3.2,32.6,32.6,36
2573,15:08:55,32.6,18.4,3.2,32.6,32.6,36
2574,15:08:56,32.8,18.4,3.2,32.6,32.6,36
2575,15:08:57,32.8,18.4,3.2,32.6,32.6,36
2576,15:08:58,32.8,18.4,3.2,32.6,32.6,36
2577,15:08:59,32.8,18.4,3.2,32.6,32.6,36
2578,15:09:00,32.8,18.4,3.2,32.6,32.6,36
2579,15:09:01,33,18.4,3.2,32.6,32.6,36
2580,15:09:02,33,18.4,3.2,32.6,32.6,36
2581,15:09:03,33,18.4,3.2,32.6,32.6,36
2582,15:09:04,33,18.4,3.2,32.6,32.6,36
2583,15:09:05,33,18.4,3.2,32.6,32.6,36
2584,15:09:06,33,18.4,3.2,32.6,32.6,36.2
2585,15:09:07,33,18.4,3.2,32.6,32.6,36.2
2586,15:09:08,33,18.4,3.2,32.6,32.6,36.2
2587,15:09:09,33,18.4,3.2,32.6,32.6,36.2
2588,15:09:10,33,18.4,3.2,32.6,32.6,36.2
2589,15:09:11,33,18.4,3.2,32.6,32.6,36.2
2590,15:09:12,33.1,18.4,3.2,32.6,32.6,36.3
2591,15:09:13,33.1,18.4,3.2,32.6,32.6,36.3
2592,15:09:14,33.1,18.4,3.2,32.6,32.6,36.3
2593,15:09:15,33.1,18.4,3.2,32.6,32.6,36.3
2594,15:09:16,33.1,18.4,3.2,32.6,32.6,36.5
2595,15:09:17,33.1,18.4,3.2,32.6,32.6,36.5
2596,15:09:18,33.1,18.4,3.2,32.6,32.6,36.5
2597,15:09:19,33.1,18.4,3.2,32.6,32.6,36.5
2598,15:09:20,33.1,18.4,3.2,32.6,32.6,36.5
2599,15:09:21,33.2,18.4,3.2,32.6,32.6,36.6
2600,15:09:22,33.2,18.4,3.2,32.6,32.6,36.6
2601,15:09:23,33.2,18.4,3.2,32.6,32.6,36.6
2602,15:09:24,33.2,18.4,3.2,32.6,32.6,36.6
2603,15:09:25,33.2,18.4,3.2,32.6,32.6,36.6
2604,15:09:26,33.3,18.4,3.2,32.6,32.6,36.6
2605,15:09:27,33.3,18.4,3.2,32.6,32.6,36.6
2606,15:09:28,33.3,18.4,3.2,32.6,32.6,36.6
2607,15:09:29,33.3,18.4,3.2,32.6,32.6,36.6
2608,15:09:30,33.3,18.4,3.2,32.6,32.6,36.6
2609,15:09:31,33.3,18.4,3.2,32.6,32.6,36.6
2610,15:09:32,33.2,18.4,3.2,32.6,32.6,36.6
2611,15:09:33,33.2,18.4,3,32.6,32.6,36.6
2612,15:09:34,33.2,18.4,3.2,32.6,32.6,36.6
2613,15:09:35,33.2,18.4,3.2,32.6,32.6,36.6
2614,15:09:36,33.2,18.4,3.2,32.6,32.6,36.5
2615,15:09:37,33.2,18.4,3,32.6,32.6,36.5
2616,15:09:38,33.2,18.4,3.2,32.6,32.6,36.5
2617,15:09:39,33.2,18.4,3.2,32.6,32.6,36.5
2618,15:09:40,33.2,18.4,3.2,32.6,32.6,36.5
2619,15:09:41,33.1,18.4,3.2,32.6,32.6,36.4
2620,15:09:42,33.1,18.4,3.2,32.6,32.6,36.4
2621,15:09:43,33.1,18.4,3.2,32.6,32.6,36.4
2622,15:09:44,33.1,18.4,3.2,32.6,32.6,36.4
2623,15:09:45,33.1,18.4,3.2,32.6,32.6,36.4
2624,15:09:46,33.1,18.4,3.2,32.6,32.6,36.4
2625,15:09:47,33.1,18.4,3.2,32.6,32.6,36.4
2626,15:09:48,33.1,18.4,3.2,32.6,32.6,36.4
2627,15:09:49,33.1,18.4,3.2,32.6,32.6,36.4
2628,15:09:50,33.1,18.4,3.2,32.6,32.6,36.4
2629,15:09:51,33.2,18.4,3.2,32.6,32.6,36.4
2630,15:09:52,33.2,18.4,3.2,32.6,32.6,36.4
2631,15:09:53,33.2,18.4,3.2,32.6,32.6,36.4
2632,15:09:54,33.2,18.4,3.2,32.6,32.6,36.4
2633,15:09:55,33.2,18.4,3.2,32.6,32.6,36.4
2634,15:09:56,33.2,18.4,3.2,32.6,32.6,36.4
2635,15:09:57,33.1,18.4,3.2,32.6,32.6,36.4
2636,15:09:58,33.1,18.4,3.2,32.6,32.6,36.4
2637,15:09:59,33.1,18.4,3.2,32.6,32.6,36.4
2638,15:10:00,33.1,18.4,3.2,32.6,32.6,36.4
2639,15:10:01,33,18.4,3.2,32.6,32.6,36.5
2640,15:10:02,33,18.4,3.2,32.6,32.6,36.5
2641,15:10:03,33,18.4,3.2,32.6,32.6,36.5
2642,15:10:04,33,18.4,3.2,32.6,32.6,36.5
2643,15:10:05,33,18.4,3.2,32.6,32.6,36.5
2644,15:10:06,33.1,18.4,3.2,32.6,32.6,36.4
2645,15:10:07,33.1,18.4,3.2,32.6,32.6,36.4
2646,15:10:08,33.1,18.4,3.2,32.6,32.6,36.4
2647,15:10:09,33.1,18.4,3.2,32.6,32.6,36.4
2648,15:10:10,33.1,18.4,3.2,32.6,32.6,36.4
2649,15:10:11,33.1,18.4,3.2,32.6,32.6,36.4
2650,15:10:12,33.1,18.4,3.2,32.6,32.6,36.4
2651,15:10:13,33.1,18.4,3.2,32.6,32.6,36.4
2652,15:10:14,33.1,18.4,3.2,32.6,32.6,36.4
2653,15:10:15,33.1,18.4,3.2,32.6,32.6,36.4
2654,15:10:16,33.1,18.4,3.2,32.6,32.6,36.4
2655,15:10:17,33.1,18.4,3.2,32.6,32.6,36.4
2656,15:10:18,33.1,18.4,3.2,32.6,32.6,36.4
2657,15:10:19,33.1,18.4,3.2,32.6,32.6,36.4
2658,15:10:20,33.1,18.4,3.2,32.6,32.6,36.4
2659,15:10:21,33.1,18.4,3.2,32.6,32.6,36.4
2660,15:10:22,33.1,18.4,3.2,32.6,32.6,36.3
2661,15:10:23,33,18.4,3,32.6,32.6,36.3
2662,15:10:24,33.1,18.4,3.2,32.6,32.6,36.3
2663,15:10:25,33.1,18.4,3.2,32.6,32.6,36.3
2664,15:10:26,33.1,18.4,3.2,32.6,32.6,36.3
2665,15:10:27,33.1,18.4,3.2,32.6,32.6,36.3
2666,15:10:28,33.1,18.4,3.2,32.6,32.6,36.3
2667,15:10:29,33.1,18.4,3.2,32.6,32.6,36.3
2668,15:10:30,33.1,18.4,3.2,32.6,32.6,36.3
2669,15:10:31,32.9,18.4,3.2,32.6,32.6,36.2
2670,15:10:32,32.9,18.4,3.2,32.6,32.6,36.2
2671,15:10:33,32.9,18.4,3.2,32.6,32.6,36.2
2672,15:10:34,32.9,18.4,3.2,32.6,32.6,36.2
2673,15:10:35,32.9,18.4,3.2,32.6,32.6,36.2
2674,15:10:36,32.9,18.4,3,32.6,32.6,36.2
2675,15:10:37,33,18.4,3.2,32.6,32.6,36.2
2676,15:10:38,33,18.4,3.2,32.6,32.6,36.2
2677,15:10:39,33,18.4,3.2,32.6,32.6,36.2
2678,15:10:40,33,18.4,3.2,32.6,32.6,36.2
2679,15:10:41,33,18.4,3.2,32.6,32.6,36.2
2680,15:10:42,32.8,18.4,3.2,32.6,32.6,36.3
2681,15:10:43,32.8,18.4,3.2,32.6,32.6,36.3
2682,15:10:44,32.8,18.4,3,32.6,32.6,36.3
2683,15:10:45,32.8,18.4,3,32.6,32.6,36.3
2684,15:10:46,32.8,18.4,3.2,32.6,32.6,36.4
2685,15:10:47,32.8,18.4,3.2,32.6,32.6,36.4
2686,15:10:48,32.8,18.4,3.2,32.6,32.6,36.4
2687,15:10:49,32.8,18.4,3.2,32.6,32.6,36.4
2688,15:10:50,32.8,18.4,3.2,32.6,32.6,36.4
2689,15:10:51,32.8,18.4,3,32.6,32.6,36.4
2690,15:10:52,32.8,18.4,3,32.6,32.6,36.4
2691,15:10:53,32.8,18.4,3.2,32.6,32.6,36.4
2692,15:10:54,32.8,18.4,3.2,32.6,32.6,36.4
2693,15:10:55,32.8,18.4,3.2,32.6,32.6,36.4
2694,15:10:56,33,18.4,3.2,32.6,32.6,36.4
2695,15:10:57,33,18.4,3.2,32.6,32.6,36.4
2696,15:10:58,33,18.4,3.2,32.6,32.6,36.4
2697,15:10:59,33,18.4,3.2,32.6,32.6,36.4
2698,15:11:00,33,18.4,3.2,32.6,32.6,36.4
2699,15:11:01,33,18.4,3.2,32.6,32.6,36.3
2700,15:11:02,33,18.4,3.2,32.6,32.6,36.3
2701,15:11:03,33,18.4,3.2,32.6,32.6,36.3
2702,15:11:04,33,18.4,3.2,32.6,32.6,36.3
2703,15:11:05,33,18.4,3.2,32.6,32.6,36.3
2704,15:11:06,33,18.4,3,32.6,32.6,36.3
2705,15:11:07,32.9,18.4,3.2,32.6,32.6,36.3
2706,15:11:08,32.9,18.4,3.2,32.6,32.6,36.3
2707,15:11:09,32.9,18.4,3.2,32.6,32.6,36.3
2708,15:11:10,32.9,18.4,3.2,32.6,32.6,36.3
2709,15:11:11,32.9,18.4,3.2,32.6,32.6,36.3
2710,15:11:12,32.9,18.4,3.2,32.6,32.6,36.3
2711,15:11:13,32.9,18.4,3.2,32.6,32.6,36.3
2712,15:11:14,32.9,18.4,3.2,32.6,32.6,36.3
2713,15:11:15,32.9,18.4,3.2,32.6,32.6,36.3
2714,15:11:16,33,18.4,3.2,32.6,32.6,36.4
2715,15:11:17,33,18.4,3.2,32.6,32.6,36.4
2716,15:11:18,33,18.4,3,32.6,32.6,36.4
2717,15:11:19,33,18.4,3.2,32.6,32.6,36.4
2718,15:11:20,33,18.4,3.2,32.6,32.6,36.4
2719,15:11:21,32.9,18.4,3.2,32.6,32.6,36.4
2720,15:11:22,32.9,18.4,3,32.6,32.6,36.4
2721,15:11:23,32.9,18.4,3.2,32.6,32.6,36.4
2722,15:11:24,32.9,18.4,3.2,32.6,32.6,36.4
2723,15:11:25,32.9,18.4,3.2,32.6,32.6,36.4
2724,15:11:26,32.9,18.4,3.2,32.6,32.6,36.4
2725,15:11:27,33,18.4,3.2,32.6,32.6,36.4
2726,15:11:28,33,18.4,3.2,32.6,32.6,36.4
2727,15:11:29,33,18.4,3.2,32.6,32.6,36.4
2728,15:11:30,33,18.4,3.2,32.6,32.6,36.4
2729,15:11:31,33,18.4,3.2,32.6,32.6,36.4
2730,15:11:32,32.8,18.4,3.2,32.6,32.6,36.4
2731,15:11:33,32.8,18.4,3,32.6,32.6,36.4
2732,15:11:34,32.8,18.4,3.2,32.6,32.6,36.4
2733,15:11:35,32.8,18.4,3.2,32.6,32.6,36.4
2734,15:11:36,32.8,18.4,3.2,32.6,32.6,36.4
2735,15:11:37,32.8,18.4,3.2,32.6,32.6,36.4
2736,15:11:38,32.8,18.4,3.2,32.6,32.6,36.4
2737,15:11:39,32.8,18.4,3,32.6,32.6,36.4
2738,15:11:40,32.8,18.4,3.2,32.6,32.6,36.4
